,no_partner,1partner,2_3partners,group, 1st time,2nd time,more than 2,tlevel_1,tlevel_2,tlevel_3,tlevel_4
TARTIFLETTE - 31cm  - double mozzarella  ID2,0.08574407013689865,0.14766330016923707,0.15390185357756095,0.02919814741633111,0.36253261810969234,0.03851967708492999,0.015213648988216595,0.04692232794882883,0.05244783322963508,0.0880433417794526,0.22879430799719966
TARTIFLETTE - 31cm  - fromage de chèvre  ID2,0.08692921115592613,0.1498412764347603,0.15604583958172047,0.029512068541848846,0.3676238178432063,0.03907161285670019,0.015386950984996721,0.04771301161239286,0.05310135817532304,0.08926515941786045,0.23194398930520885
TARTIFLETTE - 31cm  - jambon  ID2,0.08324422701016918,0.14443620742967003,0.15054654241922175,0.028508504522183,0.3539036937056592,0.03793594360677039,0.01465868148545188,0.04603143502938887,0.05084079739161284,0.08639897331212593,0.2231705292612358
TARTIFLETTE - 31cm  - lardons fumés  ID2,0.08426129040336759,0.14598727427451896,0.15205115051709248,0.028851400015067596,0.35768074839765673,0.03841397284900177,0.014816517787123585,0.04646732551756407,0.05143085367471803,0.08733935474852217,0.22561664261790781
TARTIFLETTE - 31cm  - merguez  ID2,0.08265271716084652,0.1432270466868631,0.14919435804745473,0.02838133490089646,0.3510692091444469,0.0376394218720554,0.014512227258463418,0.045554751278693524,0.05052439743114853,0.08572145670302732,0.2213638434454638
TARTIFLETTE - 31cm Miel - 31 cm  ID2,0.08531360304332719,0.14829562940153493,0.15484506568071502,0.02946776148243917,0.36381922944635847,0.03895226937832851,0.014908292765105332,0.047208445699712526,0.05226009850463056,0.08898317198483707,0.22916977010980952
TARTIFLETTE - 31cm  - œuf  ID2,0.08531360304332719,0.14829562940153493,0.15484506568071502,0.02946776148243917,0.36381922944635847,0.03895226937832851,0.014908292765105332,0.047208445699712526,0.05226009850463056,0.08898317198483707,0.22916977010980952
TARTIFLETTE - 31cm  - oignons  ID2,0.08343259334799116,0.1442827281981765,0.14997362102820766,0.02855650172140013,0.35334002537836523,0.03802803190845179,0.014640657439570838,0.04584223113358452,0.05083613401563835,0.08624817518585128,0.22302558214173554
TARTIFLETTE - 31cm  - pepperoni  ID2,0.08531360304332719,0.14829562940153493,0.15484506568071502,0.02946776148243917,0.36381922944635847,0.03895226937832851,0.014908292765105332,0.047208445699712526,0.05226009850463056,0.08898317198483707,0.22916977010980952
TARTIFLETTE - 31cm  - poivrons  ID2,0.08248717569342665,0.14290825880427835,0.14880199860929544,0.02830298765819875,0.3502247011894935,0.037565496541987965,0.01447593155269759,0.04544233377584943,0.05038962548719099,0.08548254608826823,0.220895334312778
TARTIFLETTE - 31cm  - pommes de terre  ID2,0.08649517643501646,0.14884917851828472,0.15475159573651281,0.02944714851531006,0.36519502145756844,0.03882439526917361,0.01527951306549279,0.04726636134460039,0.0527643035958295,0.08855343055071935,0.23065603004829932
TARTIFLETTE - 31cm  - poulet  ID2,0.08277633365408087,0.14348220277309495,0.14941309926551874,0.02841453457874676,0.35159307144978064,0.03772370063555447,0.01453436998435904,0.045624054886466904,0.050559046150270855,0.08586514588619348,0.2217463864528262
TARTIFLETTE - 31cm Reblochon - 31 cm  ID2,0.0829481110733743,0.14377938462566583,0.14997396652953937,0.02850777610662765,0.3525768218227148,0.037850976216550244,0.014546017971537902,0.04581254762478437,0.050724214298638895,0.0861359501402516,0.22224442228047564
TARTIFLETTE - 31cm Roquefort - 31 cm  ID2,0.0829481110733743,0.14377938462566583,0.14997396652953937,0.02850777610662765,0.3525768218227148,0.037850976216550244,0.014546017971537902,0.04581254762478437,0.050724214298638895,0.0861359501402516,0.22224442228047564
TARTIFLETTE - 31cm Sans Crème Fraîche  ID2,0.09137316884326507,0.1563238436141722,0.16298874325770854,0.030863474164029278,0.38435325988259916,0.04054542021379241,0.01639434847977481,0.04960959207869018,0.05572661553345081,0.09297735532199662,0.24291837272708727
TARTIFLETTE - 31cm Sans Jambon Cru  ID2,0.08757912499876362,0.14967441577470542,0.15599003113988952,0.029316138547119227,0.36792225942432294,0.03836872339483293,0.016024095726035317,0.047530597958321555,0.053613082988255574,0.08851236379029975,0.2326016496770724
TARTIFLETTE - 31cm Sans Lardons  ID2,0.0902598088354364,0.15408382893862588,0.1603626706436808,0.030195269051159837,0.37868195885265626,0.039619011927676896,0.01634844295188954,0.04883377213500198,0.05517320143716016,0.09113086418928554,0.2394517477058332
TARTIFLETTE - 31cm Sans Mozzarella  ID2,0.0911257507719439,0.15575856714776837,0.1626496210967706,0.03060742859651129,0.38321662830325776,0.04020021580838447,0.01647019435130966,0.04956023809935708,0.05580662026597402,0.09243448245521164,0.24202510001157174
TARTIFLETTE - 31cm Sans Pomme de Terres  ID2,0.08820141720004707,0.1504881979676834,0.1565380728262609,0.02922730478448604,0.36992364477309253,0.03814081351989315,0.01614340122069503,0.04784772756390823,0.054064237781850585,0.08847978011213606,0.23375638793477363
TARTIFLETTE - 31cm Sans Reblochon  ID2,0.0911257507719439,0.15575856714776837,0.1626496210967706,0.03060742859651129,0.38321662830325776,0.04020021580838447,0.01647019435130966,0.04956023809935708,0.05580662026597402,0.09243448245521164,0.24202510001157174
TARTIFLETTE - 31cm Saumon - 31 cm  ID2,0.0828687500293476,0.14341111869576675,0.14925732435515665,0.0283540447668307,0.35148413256275357,0.03756475083478219,0.014607086016610853,0.04555422575032208,0.05054653990749804,0.08569076474567029,0.22180768155216454
TARTIFLETTE - 31cm  - tomates fraîches  ID2,0.08471952237824622,0.14687668101404713,0.15275824098429455,0.028978937522929512,0.3596492829586324,0.038489727971205034,0.014953316939521333,0.04664811129857117,0.05159406055409182,0.08776660756445596,0.22702603741427876
COMTOISE - 26cm Anchois - 26 cm  ID3,0.07352235439921184,0.12840346523144308,0.13313270535698957,0.025165767545251225,0.3134729252941698,0.03382883481788277,0.012709537305042264,0.04084698087991438,0.044569819155369284,0.07668203425170678,0.19786097722591467
COMTOISE - 26cm Artichaut - 26 cm  ID3,0.07368915669602506,0.12877822043405976,0.1338704796271507,0.02529662033501375,0.31475290938362954,0.03394276902029418,0.012725948521246932,0.04108642316147703,0.04478924093026005,0.07703431754827873,0.19845971013215039
COMTOISE - 26cm  - bœuf épicé  ID3,0.07573990484738609,0.13229769293152557,0.13726324773659415,0.025872260099266495,0.32301059840917135,0.03481498451686246,0.013128451631200693,0.042150928149958994,0.04600192779517634,0.07899238988243419,0.2037558023039163
COMTOISE - 26cm  - câpres  ID3,0.07290365271710524,0.12737822857512485,0.13208557497037754,0.02497115716390846,0.31102943821454665,0.03350303588082954,0.012595165836470096,0.040525563275706784,0.0442452302554295,0.07602908516263397,0.19627641844861454
COMTOISE - 26cm  - champignons frais  ID3,0.07643747387254338,0.1331861454400449,0.13812022186747247,0.02600428845114476,0.3253608184011816,0.034802932955865964,0.01336398265168385,0.04237528843419778,0.046303399019136986,0.07928514089543554,0.20551045065301282
COMTOISE - 26cm  - chorizo  ID3,0.07368915669602506,0.12877822043405976,0.1338704796271507,0.02529662033501375,0.31475290938362954,0.03394276902029418,0.012725948521246932,0.04108642316147703,0.04478924093026005,0.07703431754827873,0.19845971013215039
COMTOISE - 26cm  - crème fraîche  ID3,0.0768451221756734,0.1338443368632277,0.13900883286914031,0.026340721734264116,0.32727723711450485,0.035232683140238016,0.013307352235120003,0.04258739875104123,0.04656333974486684,0.08000378214447366,0.2066088020641219
COMTOISE - 26cm  - double mozzarella  ID3,0.07872521536722087,0.13635738984145143,0.1416019149181818,0.026692673044335147,0.3338403872683808,0.03549097208316296,0.013821036622532206,0.04334145889597156,0.04787908084567864,0.08104156971186184,0.21083542235457609
COMTOISE - 26cm  - fromage de chèvre  ID3,0.079378864787363,0.13764406068395935,0.14280299291919196,0.02681126168225738,0.3366928122425477,0.03581387958245968,0.013902343688148482,0.04386860659357782,0.048201126426272035,0.08172546241389682,0.2125586607160179
COMTOISE - 26cm  - jambon  ID3,0.0735615028437047,0.12869297005762512,0.13363614093365028,0.025127557367580836,0.314200980961216,0.03381767076916157,0.0127860931848027,0.04105636993605514,0.04464432209233348,0.07682878755502576,0.19822382828195506
COMTOISE - 26cm  - lardons fumés  ID3,0.07583954582192222,0.13250447676342256,0.13744537175594293,0.02590244450049141,0.3234315044457841,0.03489567876262002,0.013144640583275403,0.04221238679783526,0.04597737322841076,0.07910024288862293,0.20412897925896809
COMTOISE - 26cm  - merguez  ID3,0.07327355101431857,0.12802715344242285,0.13283198457316736,0.0251247274663481,0.3127047779538904,0.03366396001509242,0.012676950775448947,0.04074918558107084,0.0445026183596293,0.07646787157731322,0.19727442383045005
COMTOISE - 26cm Miel - 26 cm  ID3,0.0774988614906941,0.13582073028063593,0.14142913509542832,0.026779527956506902,0.3322676553137223,0.03569000625441044,0.013347045655226042,0.04326906206785428,0.04724771397441949,0.0814312275238629,0.20930228016460078
COMTOISE - 26cm Noix - 26 cm  ID3,0.0774988614906941,0.13582073028063593,0.14142913509542832,0.026779527956506902,0.3322676553137223,0.03569000625441044,0.013347045655226042,0.04326906206785428,0.04724771397441949,0.0814312275238629,0.20930228016460078
COMTOISE - 26cm Oeuf - 26 cm  ID3,0.0774988614906941,0.13582073028063593,0.14142913509542832,0.026779527956506902,0.3322676553137223,0.03569000625441044,0.013347045655226042,0.04326906206785428,0.04724771397441949,0.0814312275238629,0.20930228016460078
COMTOISE - 26cm  - œuf  ID3,0.0774988614906941,0.13582073028063593,0.14142913509542832,0.026779527956506902,0.3322676553137223,0.03569000625441044,0.013347045655226042,0.04326906206785428,0.04724771397441949,0.0814312275238629,0.20930228016460078
COMTOISE - 26cm  - oignons  ID3,0.07457164072203731,0.12990949741104177,0.13441323018092208,0.025463752010295493,0.31695997909107504,0.03429405131003204,0.01288887734370937,0.04128888217453444,0.045111839175072346,0.07748018129469635,0.20020996968016622
COMTOISE - 26cm Olives 26  ID3,0.08243291313100488,0.14410385025315497,0.14994294453105098,0.027947892139118666,0.3518399112427047,0.03792148374481969,0.014426233180203245,0.046225556607233424,0.04999499975823703,0.08600372395615465,0.22190702651618457
COMTOISE - 26cm  - pepperoni  ID3,0.0774988614906941,0.13582073028063593,0.14142913509542832,0.026779527956506902,0.3322676553137223,0.03569000625441044,0.013347045655226042,0.04326906206785428,0.04724771397441949,0.0814312275238629,0.20930228016460078
COMTOISE - 26cm  - poivrons  ID3,0.07290365271710524,0.12737822857512485,0.13208557497037754,0.02497115716390846,0.31102943821454665,0.03350303588082954,0.012595165836470096,0.040525563275706784,0.0442452302554295,0.07602908516263397,0.19627641844861454
COMTOISE - 26cm  - pommes de terre  ID3,0.07936649472208974,0.13732863327248046,0.1421398280212007,0.02689458829938449,0.3358999032411252,0.03575116981389493,0.013850944413381788,0.04360956148753603,0.04808894870247415,0.0813828900301678,0.21236510637488257
COMTOISE - 26cm  - poulet  ID3,0.07324332572033214,0.12805289030718517,0.13278378283549752,0.025103706607917033,0.3126118006922936,0.03369193721508234,0.012668214873066292,0.04073717952635551,0.04444338656068857,0.07648229983219508,0.19725749933279796
COMTOISE - 26cm Reblochon - 26 cm  ID3,0.07368915669602506,0.12877822043405976,0.1338704796271507,0.02529662033501375,0.31475290938362954,0.03394276902029418,0.012725948521246932,0.04108642316147703,0.04478924093026005,0.07703431754827873,0.19845971013215039
COMTOISE - 26cm Roquefort - 26 cm  ID3,0.07368915669602506,0.12877822043405976,0.1338704796271507,0.02529662033501375,0.31475290938362954,0.03394276902029418,0.012725948521246932,0.04108642316147703,0.04478924093026005,0.07703431754827873,0.19845971013215039
COMTOISE - 26cm Sans Cancoillotte  ID3,0.08924542052491792,0.15297907964390536,0.15932273778237466,0.029718001042865847,0.3756655133970122,0.039273451680559186,0.016074639883576016,0.04870841597753504,0.05439644242396904,0.09038854077289328,0.23745968142815962
COMTOISE - 26cm Sans Crème Fraîche  ID3,0.08892136684304304,0.1526027141826732,0.15859662360086227,0.029836770700067218,0.37439999058602313,0.03944381614962362,0.015861304881384142,0.04842240995813041,0.053892296439010764,0.09042422981166941,0.23690546980922136
COMTOISE - 26cm Sans Jambon  ID3,0.08644500309204838,0.14864919917686437,0.15451035627850843,0.028605529982078135,0.36423864276037393,0.03803178325153364,0.015693657063607026,0.04733963371775094,0.052547461434799894,0.08760499200116438,0.230414049656851
COMTOISE - 26cm Sans Pomme de Terres  ID3,0.08245585128979556,0.14102041200188414,0.14608824516678484,0.026963556270112377,0.345865490680624,0.03532438794778713,0.01510447221184118,0.044860516095679016,0.05031329395487096,0.08228219206344559,0.21878107262708768
COMTOISE - 26cm Sans Saucisse Fumée  ID3,0.0889648762813471,0.1529591675879128,0.1592807145349453,0.02990092695239482,0.3754302005519135,0.03955750075851397,0.015866118179248198,0.04872682102245332,0.05400125822425661,0.09066455620985678,0.23740027362353783
COMTOISE - 26cm Saumon - 26 cm  ID3,0.07344957659126782,0.12811089040667636,0.13275468730303427,0.02505989174003959,0.312847231687966,0.0335452108377941,0.012770301696404035,0.040706479706769265,0.044480791685121764,0.07635239167484296,0.19757113338652618
COMTOISE - 26cm  - tomates fraîches  ID3,0.07700872256318618,0.13459290225445567,0.13937899729670475,0.026263856152259304,0.32834523847353714,0.03525080258563813,0.0134253694858619,0.04274474279598098,0.04656365854382907,0.08023854287926634,0.20742071451442545
COMTOISE - 31cm Ananas - 31 cm  ID4,0.07368915669602506,0.12877822043405976,0.1338704796271507,0.02529662033501375,0.31475290938362954,0.03394276902029418,0.012725948521246932,0.04108642316147703,0.04478924093026005,0.07703431754827873,0.19845971013215039
COMTOISE - 31cm Anchois - 31 cm  ID4,0.07352235439921184,0.12840346523144308,0.13313270535698957,0.025165767545251225,0.3134729252941698,0.03382883481788277,0.012709537305042264,0.04084698087991438,0.044569819155369284,0.07668203425170678,0.19786097722591467
COMTOISE - 31cm Banane - 31 cm  ID4,0.07368915669602506,0.12877822043405976,0.1338704796271507,0.02529662033501375,0.31475290938362954,0.03394276902029418,0.012725948521246932,0.04108642316147703,0.04478924093026005,0.07703431754827873,0.19845971013215039
COMTOISE - 31cm  - bœuf épicé  ID4,0.07573990484738609,0.13229769293152557,0.13726324773659415,0.025872260099266495,0.32301059840917135,0.03481498451686246,0.013128451631200693,0.042150928149958994,0.04600192779517634,0.07899238988243419,0.2037558023039163
COMTOISE - 31cm  - câpres  ID4,0.07290365271710524,0.12737822857512485,0.13208557497037754,0.02497115716390846,0.31102943821454665,0.03350303588082954,0.012595165836470096,0.040525563275706784,0.0442452302554295,0.07602908516263397,0.19627641844861454
COMTOISE - 31cm  - champignons frais  ID4,0.07643747387254338,0.1331861454400449,0.13812022186747247,0.02600428845114476,0.3253608184011816,0.034802932955865964,0.01336398265168385,0.04237528843419778,0.046303399019136986,0.07928514089543554,0.20551045065301282
COMTOISE - 31cm  - chorizo  ID4,0.07368915669602506,0.12877822043405976,0.1338704796271507,0.02529662033501375,0.31475290938362954,0.03394276902029418,0.012725948521246932,0.04108642316147703,0.04478924093026005,0.07703431754827873,0.19845971013215039
COMTOISE - 31cm  - crème fraîche  ID4,0.0768451221756734,0.1338443368632277,0.13900883286914031,0.026340721734264116,0.32727723711450485,0.035232683140238016,0.013307352235120003,0.04258739875104123,0.04656333974486684,0.08000378214447366,0.2066088020641219
COMTOISE - 31cm  - double mozzarella  ID4,0.07872521536722087,0.13635738984145143,0.1416019149181818,0.026692673044335147,0.3338403872683808,0.03549097208316296,0.013821036622532206,0.04334145889597156,0.04787908084567864,0.08104156971186184,0.21083542235457609
COMTOISE - 31cm  - fromage de chèvre  ID4,0.079378864787363,0.13764406068395935,0.14280299291919196,0.02681126168225738,0.3366928122425477,0.03581387958245968,0.013902343688148482,0.04386860659357782,0.048201126426272035,0.08172546241389682,0.2125586607160179
COMTOISE - 31cm  - jambon  ID4,0.0735615028437047,0.12869297005762512,0.13363614093365028,0.025127557367580836,0.314200980961216,0.03381767076916157,0.0127860931848027,0.04105636993605514,0.04464432209233348,0.07682878755502576,0.19822382828195506
COMTOISE - 31cm  - lardons fumés  ID4,0.07583954582192222,0.13250447676342256,0.13744537175594293,0.02590244450049141,0.3234315044457841,0.03489567876262002,0.013144640583275403,0.04221238679783526,0.04597737322841076,0.07910024288862293,0.20412897925896809
COMTOISE - 31cm  - merguez  ID4,0.07327355101431857,0.12802715344242285,0.13283198457316736,0.0251247274663481,0.3127047779538904,0.03366396001509242,0.012676950775448947,0.04074918558107084,0.0445026183596293,0.07646787157731322,0.19727442383045005
COMTOISE - 31cm Miel - 31 cm  ID4,0.0774988614906941,0.13582073028063593,0.14142913509542832,0.026779527956506902,0.3322676553137223,0.03569000625441044,0.013347045655226042,0.04326906206785428,0.04724771397441949,0.0814312275238629,0.20930228016460078
COMTOISE - 31cm  - œuf  ID4,0.0774988614906941,0.13582073028063593,0.14142913509542832,0.026779527956506902,0.3322676553137223,0.03569000625441044,0.013347045655226042,0.04326906206785428,0.04724771397441949,0.0814312275238629,0.20930228016460078
COMTOISE - 31cm  - oignons  ID4,0.07457164072203731,0.12990949741104177,0.13441323018092208,0.025463752010295493,0.31695997909107504,0.03429405131003204,0.01288887734370937,0.04128888217453444,0.045111839175072346,0.07748018129469635,0.20020996968016622
COMTOISE - 31cm  - pepperoni  ID4,0.0774988614906941,0.13582073028063593,0.14142913509542832,0.026779527956506902,0.3322676553137223,0.03569000625441044,0.013347045655226042,0.04326906206785428,0.04724771397441949,0.0814312275238629,0.20930228016460078
COMTOISE - 31cm  - poivrons  ID4,0.07290365271710524,0.12737822857512485,0.13208557497037754,0.02497115716390846,0.31102943821454665,0.03350303588082954,0.012595165836470096,0.040525563275706784,0.0442452302554295,0.07602908516263397,0.19627641844861454
COMTOISE - 31cm  - pommes de terre  ID4,0.07936649472208974,0.13732863327248046,0.1421398280212007,0.02689458829938449,0.3358999032411252,0.03575116981389493,0.013850944413381788,0.04360956148753603,0.04808894870247415,0.0813828900301678,0.21236510637488257
COMTOISE - 31cm  - poulet  ID4,0.07324332572033214,0.12805289030718517,0.13278378283549752,0.025103706607917033,0.3126118006922936,0.03369193721508234,0.012668214873066292,0.04073717952635551,0.04444338656068857,0.07648229983219508,0.19725749933279796
COMTOISE - 31cm Reblochon - 31 cm  ID4,0.07368915669602506,0.12877822043405976,0.1338704796271507,0.02529662033501375,0.31475290938362954,0.03394276902029418,0.012725948521246932,0.04108642316147703,0.04478924093026005,0.07703431754827873,0.19845971013215039
COMTOISE - 31cm Roquefort - 31 cm  ID4,0.07368915669602506,0.12877822043405976,0.1338704796271507,0.02529662033501375,0.31475290938362954,0.03394276902029418,0.012725948521246932,0.04108642316147703,0.04478924093026005,0.07703431754827873,0.19845971013215039
COMTOISE - 31cm Sans Cancoillotte  ID4,0.08924542052491792,0.15297907964390536,0.15932273778237466,0.029718001042865847,0.3756655133970122,0.039273451680559186,0.016074639883576016,0.04870841597753504,0.05439644242396904,0.09038854077289328,0.23745968142815962
COMTOISE - 31cm Sans Crème Fraîche  ID4,0.08892136684304304,0.1526027141826732,0.15859662360086227,0.029836770700067218,0.37439999058602313,0.03944381614962362,0.015861304881384142,0.04842240995813041,0.053892296439010764,0.09042422981166941,0.23690546980922136
COMTOISE - 31cm Sans Jambon  ID4,0.08644500309204838,0.14864919917686437,0.15451035627850843,0.028605529982078135,0.36423864276037393,0.03803178325153364,0.015693657063607026,0.04733963371775094,0.052547461434799894,0.08760499200116438,0.230414049656851
COMTOISE - 31cm Sans Pomme de Terres  ID4,0.08245585128979556,0.14102041200188414,0.14608824516678484,0.026963556270112377,0.345865490680624,0.03532438794778713,0.01510447221184118,0.044860516095679016,0.05031329395487096,0.08228219206344559,0.21878107262708768
COMTOISE - 31cm Sans Saucisse Fumée  ID4,0.0889648762813471,0.1529591675879128,0.1592807145349453,0.02990092695239482,0.3754302005519135,0.03955750075851397,0.015866118179248198,0.04872682102245332,0.05400125822425661,0.09066455620985678,0.23740027362353783
COMTOISE - 31cm Saumon - 31 cm  ID4,0.07344957659126782,0.12811089040667636,0.13275468730303427,0.02505989174003959,0.312847231687966,0.0335452108377941,0.012770301696404035,0.040706479706769265,0.044480791685121764,0.07635239167484296,0.19757113338652618
COMTOISE - 31cm  - tomates fraîches  ID4,0.07700872256318618,0.13459290225445567,0.13937899729670475,0.026263856152259304,0.32834523847353714,0.03525080258563813,0.0134253694858619,0.04274474279598098,0.04656365854382907,0.08023854287926634,0.20742071451442545
FLAMMENKUCHE - 26cm Anchois - 26 cm  ID5,0.06252962650183273,0.1095001874594983,0.11214101535085916,0.021679491209532952,0.2649648358978035,0.030327032989297974,0.010376074150774727,0.034483270785491585,0.037304621535481496,0.06624339800818717,0.1675943309443072
FLAMMENKUCHE - 26cm Artichaut - 26 cm  ID5,0.06351618458214717,0.11132276814620899,0.11439013984427789,0.0220952100767707,0.269780864747351,0.030832486505210654,0.010526355355719996,0.03518031667206652,0.03802381283206735,0.06746922748683339,0.17042300373678387
FLAMMENKUCHE - 26cm  - bœuf épicé  ID5,0.0647587190077421,0.11343919721388208,0.11624883406426699,0.022404712890965246,0.2744944355379768,0.03139780375659818,0.01077066472502579,0.035784320270490104,0.03871776335879178,0.06862208062085905,0.17349499388984546
FLAMMENKUCHE - 26cm  - câpres  ID5,0.06239866724218344,0.10933941270730164,0.11194887974964975,0.021646445419181412,0.2645747792208961,0.030245917056769475,0.01033089137780971,0.03441678785213888,0.037265680990813364,0.06612070675314469,0.1673059044857961
FLAMMENKUCHE - 26cm  - champignons frais  ID5,0.06571702286667863,0.11480233908009078,0.11758404926665968,0.022625204751655567,0.2779804229601499,0.03150588957916491,0.011051630580933834,0.036150314774549476,0.039164972404893215,0.06918747669037584,0.17599075977248752
FLAMMENKUCHE - 26cm  - chorizo  ID5,0.06351618458214717,0.11132276814620899,0.11439013984427789,0.0220952100767707,0.269780864747351,0.030832486505210654,0.010526355355719996,0.03518031667206652,0.03802381283206735,0.06746922748683339,0.17042300373678387
FLAMMENKUCHE - 26cm  - crème fraîche  ID5,0.06713750919491926,0.11721184044532708,0.12032078397601459,0.023299412802236144,0.28423121816414176,0.03236723803234625,0.011176170201912644,0.03692936241718445,0.04006157458556504,0.07094845380793323,0.1797896014832556
FLAMMENKUCHE - 26cm  - double mozzarella  ID5,0.06979929256929297,0.12102209122162771,0.12425214763769418,0.023912066958922853,0.29396953192521613,0.03298927746885874,0.011826656912990735,0.03808906451436698,0.04183650719280175,0.0727604535345827,0.18605237479200776
FLAMMENKUCHE - 26cm  - fromage de chèvre  ID5,0.07257648987720339,0.12600719863240906,0.12926591489076983,0.024747575208964423,0.30583517732725496,0.03427598444443046,0.012276328986583663,0.03979833566148717,0.043437262632651505,0.07563632604460147,0.1934667292363739
FLAMMENKUCHE - 26cm  - jambon  ID5,0.06519373852180284,0.11440073809059446,0.11745958997712606,0.02253470212658448,0.27698940969711916,0.03149822250320434,0.010910698932823659,0.03617553869091407,0.03898855319089785,0.06912260950636549,0.17506748112006604
FLAMMENKUCHE - 26cm  - lardons fumés  ID5,0.06463746002471792,0.1132493461744939,0.11603591492523592,0.022355389076540822,0.2739802334150924,0.031354936472879534,0.010754036590049887,0.03571899246361014,0.03855966440857986,0.0684852485302036,0.17328182820279842
FLAMMENKUCHE - 26cm  - merguez  ID5,0.06270606770011602,0.10989453780366144,0.1126081189200244,0.021781604326700555,0.26601729619822634,0.03038726342198219,0.010403312804823673,0.03461570072451855,0.03748577573071755,0.06650218152200381,0.1681615086119539
FLAMMENKUCHE - 26cm Miel - 26 cm  ID5,0.06849123550038475,0.12039865912105495,0.12414524375846597,0.023963207439385084,0.29241602855596405,0.033001431214000225,0.011382262088106316,0.038033624108795364,0.0412337752600449,0.07301878871705206,0.18446678773111544
FLAMMENKUCHE - 26cm Noix - 26 cm  ID5,0.06849123550038475,0.12039865912105495,0.12414524375846597,0.023963207439385084,0.29241602855596405,0.033001431214000225,0.011382262088106316,0.038033624108795364,0.0412337752600449,0.07301878871705206,0.18446678773111544
FLAMMENKUCHE - 26cm Oeuf - 26 cm  ID5,0.06849123550038475,0.12039865912105495,0.12414524375846597,0.023963207439385084,0.29241602855596405,0.033001431214000225,0.011382262088106316,0.038033624108795364,0.0412337752600449,0.07301878871705206,0.18446678773111544
FLAMMENKUCHE - 26cm  - œuf  ID5,0.06849123550038475,0.12039865912105495,0.12414524375846597,0.023963207439385084,0.29241602855596405,0.033001431214000225,0.011382262088106316,0.038033624108795364,0.0412337752600449,0.07301878871705206,0.18446678773111544
FLAMMENKUCHE - 26cm  - oignons  ID5,0.0630262610372398,0.11004826672596534,0.11247462093727413,0.021775603605078294,0.26618612824753707,0.0304829024330763,0.010472736150957684,0.03461904978160817,0.037530278067116084,0.06643584847323496,0.16851406685439713
FLAMMENKUCHE - 26cm Olives 26  ID5,0.07031143512134527,0.12330085564419316,0.12668038384671246,0.024125975480865692,0.2981579370993964,0.03426219302389458,0.011792083323071058,0.039186423811803976,0.04190358025781415,0.07462286761080437,0.18845336455703035
FLAMMENKUCHE - 26cm  - pepperoni  ID5,0.06849123550038475,0.12039865912105495,0.12414524375846597,0.023963207439385084,0.29241602855596405,0.033001431214000225,0.011382262088106316,0.038033624108795364,0.0412337752600449,0.07301878871705206,0.18446678773111544
FLAMMENKUCHE - 26cm  - poivrons  ID5,0.06239866724218344,0.10933941270730164,0.11194887974964975,0.021646445419181412,0.2645747792208961,0.030245917056769475,0.01033089137780971,0.03441678785213888,0.037265680990813364,0.06612070675314469,0.1673059044857961
FLAMMENKUCHE - 26cm  - pommes de terre  ID5,0.0710945921802527,0.12316016382118873,0.1259214710357871,0.02435081554103381,0.2987805730547619,0.03358143662424576,0.011960228374261679,0.038708253494082176,0.04242566661909571,0.07379927194508012,0.18934092303389924
FLAMMENKUCHE - 26cm  - poulet  ID5,0.06261595486230916,0.10979407327547452,0.11243823884511119,0.021747273576122318,0.26564423784675917,0.030384613217466525,0.010384469382982892,0.03456985711445879,0.03739056482329908,0.06644332159963978,0.16796691604180447
FLAMMENKUCHE - 26cm Reblochon - 26 cm  ID5,0.06351618458214717,0.11132276814620899,0.11439013984427789,0.0220952100767707,0.269780864747351,0.030832486505210654,0.010526355355719996,0.03518031667206652,0.03802381283206735,0.06746922748683339,0.17042300373678387
FLAMMENKUCHE - 26cm Roquefort - 26 cm  ID5,0.06351618458214717,0.11132276814620899,0.11439013984427789,0.0220952100767707,0.269780864747351,0.030832486505210654,0.010526355355719996,0.03518031667206652,0.03802381283206735,0.06746922748683339,0.17042300373678387
FLAMMENKUCHE - 26cm Sans Crème Fraîche  ID5,0.08299522687058923,0.14239503096510508,0.14646844532217795,0.02806670669699675,0.3469501557648446,0.03835099393812736,0.014388081537621373,0.04476717373436248,0.0496237819785424,0.08522127809870943,0.22002222171723537
FLAMMENKUCHE - 26cm Sans Lardons  ID5,0.08177045112542634,0.1398167812477561,0.14333254132980294,0.02723835405719125,0.3403214832693088,0.03723702589229759,0.014368103380687149,0.04384117697750054,0.04902611838899665,0.08299147813397875,0.21601461815635525
FLAMMENKUCHE - 26cm Sans Oignons  ID5,0.07942590873148517,0.13534182640134393,0.138283273139583,0.026361096290653606,0.32898289071108,0.03624815181295549,0.013956820236533591,0.0424016131645373,0.04737628864670898,0.0802460225932133,0.2091128581269536
FLAMMENKUCHE - 26cm Saumon - 26 cm  ID5,0.06286537736341793,0.10993934272447264,0.112493528013733,0.021719530032257437,0.2660833138223762,0.030249992976077313,0.010501553237724491,0.03456341960719075,0.037451649005741244,0.06635637294962896,0.16842036049837372
FLAMMENKUCHE - 26cm  - tomates fraîches  ID5,0.0661615015388039,0.11595309847227324,0.11867585495328449,0.022822965686240385,0.28050438258813976,0.0317989402182851,0.011117240303283177,0.03646451019503892,0.0393896729761699,0.06994813566429535,0.17757355627115642
