,mean_visit_duration,median_visit_duration,std_visit_duration
INDIENNE - 31cm  - lardons fumés  ID10,55.126964947517635,55.33801530319565,34.712636545915636
INDIENNE - 31cm  - merguez  ID10,55.126964947517635,55.33801530319565,34.712636545915636
INDIENNE - 31cm Miel - 31 cm  ID10,56.144128848480825,55.79515452554887,34.669134413776106
INDIENNE - 31cm  - œuf  ID10,56.144128848480825,55.79515452554887,34.669134413776106
INDIENNE - 31cm  - oignons  ID10,54.34943451284396,55.24769889085029,33.71675953849777
INDIENNE - 31cm  - pepperoni  ID10,56.144128848480825,55.79515452554887,34.669134413776106
INDIENNE - 31cm  - poivrons  ID10,55.126964947517635,55.33801530319565,34.712636545915636
INDIENNE - 31cm  - pommes de terre  ID10,54.34943451284396,55.24769889085029,33.71675953849777
INDIENNE - 31cm  - poulet  ID10,55.126964947517635,55.33801530319565,34.712636545915636
INDIENNE - 31cm Reblochon - 31 cm  ID10,55.126964947517635,55.33801530319565,34.712636545915636
INDIENNE - 31cm Roquefort - 31 cm  ID10,55.126964947517635,55.33801530319565,34.712636545915636
INDIENNE - 31cm Sans Ananas  ID10,54.34943451284396,55.24769889085029,33.71675953849777
INDIENNE - 31cm Sans Crème Fraîche  ID10,54.67796820532271,54.982710376773326,34.3054053814371
INDIENNE - 31cm Sans Curry  ID10,54.67796820532271,54.982710376773326,34.3054053814371
INDIENNE - 31cm Sans Mozzarella  ID10,54.34943451284396,55.24769889085029,33.71675953849777
INDIENNE - 31cm Sans Poulet  ID10,54.67796820532271,54.982710376773326,34.3054053814371
INDIENNE - 31cm Saumon - 31 cm  ID10,53.451102881826316,55.02249660977046,33.71675953849777
INDIENNE - 31cm  - tomates fraîches  ID10,55.126964947517635,55.33801530319565,34.712636545915636
ONE - 26cm Anchois - 26 cm  ID11,56.08693561653253,55.02249660977046,34.3054053814371
ONE - 26cm Artichaut - 26 cm  ID11,56.08693561653253,55.33801530319565,33.71675953849777
ONE - 26cm  - bœuf épicé  ID11,56.08693561653253,55.02249660977046,34.3054053814371
ONE - 26cm  - câpres  ID11,56.08693561653253,55.02249660977046,34.3054053814371
ONE - 26cm  - champignons frais  ID11,55.15382731919962,54.636830709025844,33.29682352077973
ONE - 26cm  - chorizo  ID11,56.08693561653253,55.33801530319565,33.71675953849777
ONE - 26cm  - crème fraîche  ID11,56.08693561653253,55.33801530319565,33.71675953849777
ONE - 26cm  - double mozzarella  ID11,56.08693561653253,55.07302678911869,33.71675953849777
ONE - 26cm  - fromage de chèvre  ID11,56.08693561653253,55.07302678911869,33.71675953849777
ONE - 26cm  - jambon  ID11,56.08693561653253,55.07302678911869,33.71675953849777
ONE - 26cm  - lardons fumés  ID11,56.08693561653253,55.02249660977046,34.3054053814371
ONE - 26cm  - merguez  ID11,56.08693561653253,55.33801530319565,33.71675953849777
ONE - 26cm Miel - 26 cm  ID11,56.1538106720153,56.29026084534463,35.29270183932191
ONE - 26cm Noix - 26 cm  ID11,56.1538106720153,56.29026084534463,35.29270183932191
ONE - 26cm Oeuf - 26 cm  ID11,56.1538106720153,56.29026084534463,35.29270183932191
ONE - 26cm  - œuf  ID11,56.1538106720153,56.29026084534463,35.29270183932191
ONE - 26cm  - oignons  ID11,56.08693561653253,55.02249660977046,34.3054053814371
ONE - 26cm Olives 26  ID11,56.08693561653253,55.02249660977046,34.2927005281976
ONE - 26cm  - pepperoni  ID11,56.1538106720153,56.29026084534463,35.29270183932191
ONE - 26cm  - poivrons  ID11,56.08693561653253,55.02249660977046,34.3054053814371
ONE - 26cm  - pommes de terre  ID11,56.08693561653253,55.02249660977046,33.29682352077973
ONE - 26cm  - poulet  ID11,56.08693561653253,55.02249660977046,34.3054053814371
ONE - 26cm Reblochon - 26 cm  ID11,56.08693561653253,55.33801530319565,33.71675953849777
ONE - 26cm Roquefort - 26 cm  ID11,56.08693561653253,55.33801530319565,33.71675953849777
ONE - 26cm Sans Jambon  ID11,56.1538106720153,55.15122617630034,34.18377245966969
ONE - 26cm Sans Mozzarella  ID11,56.1538106720153,55.15122617630034,34.18377245966969
ONE - 26cm Sans Origan  ID11,57.312540908530984,55.9618511895213,34.18377245966969
ONE - 26cm Sans Sauce Tomate  ID11,56.1538106720153,55.56813310891445,34.50505288972312
ONE - 26cm Saumon - 26 cm  ID11,55.15382731919962,54.636830709025844,33.29682352077973
ONE - 26cm  - tomates fraîches  ID11,56.08693561653253,55.02249660977046,34.3054053814371
ONE - 31cm Ananas - 31 cm  ID12,56.08693561653253,54.636830709025844,33.29682352077973
ONE - 31cm Anchois - 31 cm  ID12,56.08693561653253,55.02249660977046,33.15330569157526
ONE - 31cm Banane - 31 cm  ID12,56.08693561653253,54.636830709025844,33.29682352077973
ONE - 31cm  - bœuf épicé  ID12,56.08693561653253,55.02249660977046,33.15330569157526
ONE - 31cm  - câpres  ID12,56.08693561653253,55.02249660977046,33.15330569157526
ONE - 31cm  - champignons frais  ID12,56.08693561653253,55.02249660977046,33.15330569157526
ONE - 31cm  - chorizo  ID12,56.08693561653253,54.636830709025844,33.29682352077973
ONE - 31cm  - crème fraîche  ID12,56.04297029624875,54.636830709025844,33.29682352077973
ONE - 31cm  - double mozzarella  ID12,56.76532923611529,55.78222885253342,34.076465807916165
ONE - 31cm  - fromage de chèvre  ID12,56.82252246806359,55.78222885253342,34.20727878388114
ONE - 31cm  - jambon  ID12,56.08693561653253,54.636830709025844,33.29682352077973
ONE - 31cm  - lardons fumés  ID12,56.08693561653253,55.02249660977046,34.2927005281976
ONE - 31cm  - merguez  ID12,56.08693561653253,54.85009403636178,34.49234803648362
ONE - 31cm Miel - 31 cm  ID12,56.54472125998889,56.29026084534463,35.29270183932191
ONE - 31cm  - œuf  ID12,56.54472125998889,56.29026084534463,35.29270183932191
ONE - 31cm  - oignons  ID12,56.08693561653253,55.02249660977046,33.15330569157526
ONE - 31cm  - pepperoni  ID12,56.54472125998889,56.29026084534463,35.29270183932191
ONE - 31cm  - poivrons  ID12,56.08693561653253,55.02249660977046,33.15330569157526
ONE - 31cm  - pommes de terre  ID12,56.76532923611529,55.78222885253342,34.076465807916165
ONE - 31cm  - poulet  ID12,55.15382731919962,54.60697960174048,33.15330569157526
ONE - 31cm Reblochon - 31 cm  ID12,56.08693561653253,54.636830709025844,33.29682352077973
ONE - 31cm Roquefort - 31 cm  ID12,56.08693561653253,54.636830709025844,33.29682352077973
ONE - 31cm Sans Jambon  ID12,57.312540908530984,55.41950546024514,34.18377245966969
ONE - 31cm Sans Mozzarella  ID12,57.312540908530984,55.41950546024514,34.18377245966969
ONE - 31cm Sans Origan  ID12,57.442198100098864,56.10508024227999,34.26846432147388
ONE - 31cm Sans Sauce Tomate  ID12,56.82252246806359,55.78222885253342,34.20727878388114
ONE - 31cm Saumon - 31 cm  ID12,56.08693561653253,54.85009403636178,34.49234803648362
ONE - 31cm  - tomates fraîches  ID12,56.08693561653253,55.02249660977046,34.2927005281976
ACAPULCO - 26cm Anchois - 26 cm  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm Artichaut - 26 cm  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm  - bœuf épicé  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm  - câpres  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm  - champignons frais  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm  - chorizo  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm  - crème fraîche  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm  - double mozzarella  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm  - fromage de chèvre  ID13,55.15382731919962,54.636830709025844,33.29682352077973
ACAPULCO - 26cm  - jambon  ID13,55.15382731919962,54.636830709025844,33.29682352077973
ACAPULCO - 26cm  - lardons fumés  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm  - merguez  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm Miel - 26 cm  ID13,56.144128848480825,55.74462434620063,34.26190324929756
ACAPULCO - 26cm Noix - 26 cm  ID13,56.144128848480825,55.74462434620063,34.26190324929756
ACAPULCO - 26cm Oeuf - 26 cm  ID13,56.144128848480825,55.74462434620063,34.26190324929756
ACAPULCO - 26cm  - œuf  ID13,56.144128848480825,55.74462434620063,34.26190324929756
ACAPULCO - 26cm  - oignons  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm Olives 26  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm  - pepperoni  ID13,56.144128848480825,55.74462434620063,34.26190324929756
ACAPULCO - 26cm  - poivrons  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm  - pommes de terre  ID13,55.15382731919962,54.636830709025844,33.29682352077973
ACAPULCO - 26cm  - poulet  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm Reblochon - 26 cm  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm Roquefort - 26 cm  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm Sans Champignons  ID13,58.571981314211556,57.29890138366582,34.91773194085532
ACAPULCO - 26cm Sans Jambon  ID13,56.82252246806359,55.78222885253342,34.20727878388114
ACAPULCO - 26cm Sans Mozzarella  ID13,56.82252246806359,55.78222885253342,34.20727878388114
ACAPULCO - 26cm Sans Origan  ID13,58.571981314211556,57.725743416821636,34.91773194085532
ACAPULCO - 26cm Sans Sauce Tomate  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm Saumon - 26 cm  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 26cm  - tomates fraîches  ID13,56.08693561653253,55.02249660977046,34.3054053814371
ACAPULCO - 31cm Ananas - 31 cm  ID14,55.15382731919962,54.60697960174048,33.15330569157526
ACAPULCO - 31cm Anchois - 31 cm  ID14,55.15382731919962,54.60697960174048,33.15330569157526
ACAPULCO - 31cm Banane - 31 cm  ID14,55.15382731919962,54.60697960174048,33.15330569157526
ACAPULCO - 31cm  - bœuf épicé  ID14,55.15382731919962,54.60697960174048,33.15330569157526
ACAPULCO - 31cm  - câpres  ID14,55.15382731919962,54.60697960174048,33.15330569157526
ACAPULCO - 31cm  - champignons frais  ID14,56.08693561653253,55.02249660977046,33.15330569157526
ACAPULCO - 31cm  - chorizo  ID14,55.15382731919962,54.60697960174048,33.15330569157526
ACAPULCO - 31cm  - crème fraîche  ID14,55.15382731919962,54.636830709025844,33.15330569157526
ACAPULCO - 31cm  - double mozzarella  ID14,56.76532923611529,55.78222885253342,34.076465807916165
ACAPULCO - 31cm  - fromage de chèvre  ID14,56.82252246806359,55.78222885253342,33.15330569157526
ACAPULCO - 31cm  - jambon  ID14,55.15382731919962,54.60697960174048,33.15330569157526
ACAPULCO - 31cm  - lardons fumés  ID14,55.15382731919962,54.60697960174048,33.15330569157526
ACAPULCO - 31cm  - merguez  ID14,55.15382731919962,54.60697960174048,33.15330569157526
ACAPULCO - 31cm Miel - 31 cm  ID14,56.54472125998889,56.29026084534463,35.29270183932191
ACAPULCO - 31cm  - œuf  ID14,56.54472125998889,56.29026084534463,35.29270183932191
ACAPULCO - 31cm  - oignons  ID14,55.15382731919962,54.60697960174048,33.15330569157526
ACAPULCO - 31cm  - pepperoni  ID14,56.54472125998889,56.29026084534463,35.29270183932191
ACAPULCO - 31cm  - poivrons  ID14,55.15382731919962,54.60697960174048,33.15330569157526
ACAPULCO - 31cm  - pommes de terre  ID14,56.82252246806359,55.78222885253342,33.15330569157526
ACAPULCO - 31cm  - poulet  ID14,55.15382731919962,54.60697960174048,33.15330569157526
ACAPULCO - 31cm Reblochon - 31 cm  ID14,55.15382731919962,54.60697960174048,33.15330569157526
ACAPULCO - 31cm Roquefort - 31 cm  ID14,55.15382731919962,54.60697960174048,33.15330569157526
ACAPULCO - 31cm Sans Lardons  ID14,57.442198100098864,56.10508024227999,34.055757362107144
ACAPULCO - 31cm Sans Mozzarella  ID14,57.442198100098864,56.33596803219594,33.92924979673547
ACAPULCO - 31cm Sans Oignons  ID14,58.06706636652932,56.532545196577075,34.91773194085532
ACAPULCO - 31cm Sans Origan  ID14,57.442198100098864,56.10508024227999,34.055757362107144
ACAPULCO - 31cm Sans Sauce Tomate  ID14,56.82252246806359,55.78222885253342,34.20727878388114
ACAPULCO - 31cm Saumon - 31 cm  ID14,55.15382731919962,54.60697960174048,33.15330569157526
ACAPULCO - 31cm  - tomates fraîches  ID14,55.15382731919962,54.60697960174048,33.15330569157526
BUFFALO - 26cm Anchois - 26 cm  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm Artichaut - 26 cm  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm  - bœuf épicé  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm  - câpres  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm  - champignons frais  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm  - chorizo  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm  - crème fraîche  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm  - double mozzarella  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm  - fromage de chèvre  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm  - jambon  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm  - lardons fumés  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm  - merguez  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm Miel - 26 cm  ID15,57.33727252714515,56.29026084534463,35.34933456665034
BUFFALO - 26cm Noix - 26 cm  ID15,57.33727252714515,56.29026084534463,35.34933456665034
BUFFALO - 26cm Oeuf - 26 cm  ID15,57.33727252714515,56.29026084534463,35.34933456665034
BUFFALO - 26cm  - œuf  ID15,57.33727252714515,56.29026084534463,35.34933456665034
BUFFALO - 26cm  - oignons  ID15,56.60191449193718,55.57596343261014,34.24919839605806
BUFFALO - 26cm Olives 26  ID15,56.53503943645441,55.74462434620063,35.257780256715435
BUFFALO - 26cm  - pepperoni  ID15,57.33727252714515,56.29026084534463,35.34933456665034
BUFFALO - 26cm  - poivrons  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm  - pommes de terre  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm  - poulet  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm Reblochon - 26 cm  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm Roquefort - 26 cm  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm Sans Boeuf  ID15,57.33727252714515,56.29026084534463,35.34933456665034
BUFFALO - 26cm Sans Ketchup  ID15,57.33727252714515,56.29026084534463,35.34933456665034
BUFFALO - 26cm Sans Mozzarella  ID15,57.33727252714515,56.29026084534463,35.34933456665034
BUFFALO - 26cm Sans Origan  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm Sans Pepperoni  ID15,57.33727252714515,56.29026084534463,35.34933456665034
BUFFALO - 26cm Saumon - 26 cm  ID15,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 26cm  - tomates fraîches  ID15,56.60191449193718,55.57596343261014,34.24919839605806
BUFFALO - 31cm Ananas - 31 cm  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm Anchois - 31 cm  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm Banane - 31 cm  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm  - bœuf épicé  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm  - câpres  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm  - champignons frais  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm  - chorizo  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm  - crème fraîche  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm  - double mozzarella  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm  - fromage de chèvre  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm  - jambon  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm  - lardons fumés  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm  - merguez  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm Miel - 31 cm  ID16,57.33727252714515,56.29026084534463,35.34933456665034
BUFFALO - 31cm  - œuf  ID16,57.33727252714515,56.29026084534463,35.34933456665034
BUFFALO - 31cm  - oignons  ID16,56.60191449193718,55.57596343261014,34.24919839605806
BUFFALO - 31cm  - pepperoni  ID16,57.33727252714515,56.29026084534463,35.34933456665034
BUFFALO - 31cm  - poivrons  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm  - pommes de terre  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm  - poulet  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm Reblochon - 31 cm  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm Roquefort - 31 cm  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm Sans Boeuf  ID16,57.33727252714515,56.29026084534463,35.34933456665034
BUFFALO - 31cm Sans Ketchup  ID16,57.33727252714515,56.29026084534463,35.34933456665034
BUFFALO - 31cm Sans Mozzarella  ID16,57.33727252714515,56.29026084534463,35.34933456665034
BUFFALO - 31cm Sans Origan  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm Sans Pepperoni  ID16,57.33727252714515,56.29026084534463,35.34933456665034
BUFFALO - 31cm Saumon - 31 cm  ID16,56.53503943645441,55.57596343261014,35.27091085190433
BUFFALO - 31cm  - tomates fraîches  ID16,56.60191449193718,55.57596343261014,34.24919839605806
DJERBA - 26cm Anchois - 26 cm  ID17,57.38500088462105,56.29026084534463,35.34933456665034
DJERBA - 26cm Artichaut - 26 cm  ID17,57.38500088462105,56.29026084534463,35.34933456665034
DJERBA - 26cm  - bœuf épicé  ID17,57.984838630247964,59.16204572797278,35.34933456665034
DJERBA - 26cm  - câpres  ID17,57.38500088462105,56.29026084534463,35.34933456665034
DJERBA - 26cm  - champignons frais  ID17,57.984838630247964,59.073548451182006,35.89244819816255
DJERBA - 26cm  - chorizo  ID17,57.38500088462105,56.29026084534463,35.34933456665034
DJERBA - 26cm  - crème fraîche  ID17,57.04055343738668,55.57596343261014,35.27091085190433
DJERBA - 26cm  - double mozzarella  ID17,57.984838630247964,59.073548451182006,35.89244819816255
DJERBA - 26cm  - fromage de chèvre  ID17,57.984838630247964,59.073548451182006,35.89244819816255
DJERBA - 26cm  - jambon  ID17,57.984838630247964,59.16204572797278,35.34933456665034
DJERBA - 26cm  - lardons fumés  ID17,57.984838630247964,59.16204572797278,35.34933456665034
DJERBA - 26cm  - merguez  ID17,57.04055343738668,55.57596343261014,35.27091085190433
DJERBA - 26cm Miel - 26 cm  ID17,57.38500088462105,56.29026084534463,35.34933456665034
DJERBA - 26cm Noix - 26 cm  ID17,57.38500088462105,56.29026084534463,35.34933456665034
DJERBA - 26cm Oeuf - 26 cm  ID17,57.38500088462105,56.29026084534463,35.34933456665034
